station,valid,tmpc,dwpc,relh,drct,sknt,alti,p01m,vsby,gust,wxcodes,source_station,source_network
ATL,2025-01-09 04:52,-2.78,-9.44,60.10,330.00,11.0,30.22,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 05:52,-3.33,-9.44,62.64,330.00,8.0,30.21,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 06:52,-3.89,-9.44,65.30,330.00,9.0,30.21,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 07:52,-3.89,-10.00,62.50,320.00,14.0,30.22,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 08:52,-4.44,-10.00,65.17,320.00,9.0,30.21,0.00,10.0,18.00,M,ATL,GA_ASOS
ATL,2025-01-09 09:52,-5.00,-10.56,65.03,310.00,10.0,30.22,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 10:52,-5.00,-10.56,65.03,300.00,9.0,30.23,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 11:52,-5.56,-11.11,64.90,320.00,9.0,30.25,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 12:52,-5.56,-11.11,64.90,330.00,10.0,30.26,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 13:52,-4.44,-11.11,59.67,320.00,12.0,30.27,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 14:52,-1.67,-11.67,46.42,330.00,5.0,30.27,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 15:52,0.56,-12.22,37.76,310.00,6.0,30.29,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 16:52,1.67,-12.78,33.33,300.00,7.0,30.28,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 17:52,3.89,-12.22,29.77,320.00,6.0,30.24,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 18:52,6.11,-11.67,26.66,310.00,8.0,30.21,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 19:52,6.67,-11.11,26.83,290.00,7.0,30.19,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 20:52,6.67,-12.22,24.54,320.00,9.0,30.18,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 21:52,5.56,-12.22,26.50,280.00,9.0,30.19,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 22:52,3.89,-12.78,28.47,320.00,5.0,30.17,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-09 23:52,2.22,-12.22,33.50,320.00,5.0,30.18,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-10 00:52,1.67,-12.22,34.86,320.00,7.0,30.2,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-10 01:52,0.56,-11.67,39.48,320.00,6.0,30.19,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-10 02:52,1.11,-11.67,37.93,330.00,9.0,30.18,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-10 03:52,0.56,-11.11,41.27,320.00,5.0,30.15,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-10 04:52,0.56,-11.11,41.27,300.00,5.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-10 05:52,1.11,-11.11,39.65,320.00,5.0,30.12,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-10 06:52,1.11,-10.56,41.44,340.00,3.0,30.1,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-10 07:52,1.11,-10.00,43.30,30.00,7.0,30.08,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-10 08:52,1.11,-9.44,45.24,290.00,3.0,30.1,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-10 09:39,1.67,-8.89,45.40,0.00,0.0,30.1,0.25,10.0,M,-PLRA,ATL,GA_ASOS
ATL,2025-01-10 09:52,1.11,-6.67,56.12,250.00,3.0,30.1,0.25,9.0,M,-PLRA,ATL,GA_ASOS
ATL,2025-01-10 10:52,0.56,-5.56,63.59,230.00,3.0,30.13,1.27,10.0,M,-PLRA,ATL,GA_ASOS
ATL,2025-01-10 11:23,0.00,-5.00,69.04,0.00,0.0,30.13,1.02,6.0,M,-PLSN,ATL,GA_ASOS
ATL,2025-01-10 11:43,0.00,-4.44,72.00,300.00,6.0,30.16,1.27,6.0,M,-SN,ATL,GA_ASOS
ATL,2025-01-10 11:52,-0.56,-3.89,78.16,320.00,5.0,30.17,1.52,4.0,M,-SN,ATL,GA_ASOS
ATL,2025-01-10 11:58,-0.56,-3.89,78.16,310.00,4.0,30.17,T,2.0,M,-SN,ATL,GA_ASOS
ATL,2025-01-10 12:12,-0.56,-3.33,81.48,260.00,3.0,30.17,0.25,1.5,M,-SN,ATL,GA_ASOS
ATL,2025-01-10 12:37,-1.11,-2.78,88.44,110.00,4.0,30.16,1.52,1.0,M,-SNPL BR,ATL,GA_ASOS
ATL,2025-01-10 12:52,-1.11,-2.78,88.44,120.00,4.0,30.16,3.05,1.25,M,-SNPL BR,ATL,GA_ASOS
ATL,2025-01-10 13:06,-1.11,-2.78,88.44,100.00,6.0,30.14,1.27,0.75,M,-SNPL BR,ATL,GA_ASOS
ATL,2025-01-10 13:14,-1.11,-2.22,92.15,90.00,6.0,30.13,2.54,1.25,M,-SNPL BR,ATL,GA_ASOS
ATL,2025-01-10 13:45,-0.56,-2.22,88.48,100.00,7.0,30.12,5.59,2.0,M,-PLSN BR,ATL,GA_ASOS
ATL,2025-01-10 13:52,-0.56,-2.22,88.48,100.00,9.0,30.11,6.35,2.0,M,PLSN BR,ATL,GA_ASOS
ATL,2025-01-10 14:03,-0.56,-1.67,92.19,80.00,11.0,30.08,0.51,2.0,M,-FZRAPLSN BR,ATL,GA_ASOS
ATL,2025-01-10 14:14,0.00,-1.11,92.22,110.00,8.0,30.09,1.02,2.5,M,-FZRAPL BR,ATL,GA_ASOS
ATL,2025-01-10 14:37,0.00,-1.11,92.22,130.00,9.0,30.09,2.29,2.5,M,FZRAPL BR,ATL,GA_ASOS
ATL,2025-01-10 14:52,0.00,-0.56,96.04,120.00,7.0,30.08,3.05,2.5,M,FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 15:15,0.00,-0.56,96.04,140.00,7.0,30.07,1.27,3.0,M,-FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 15:38,0.00,-1.11,92.22,120.00,7.0,30.08,1.78,2.5,M,FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 15:52,0.00,-0.56,96.04,130.00,8.0,30.07,2.54,2.5,M,FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 16:03,0.00,-0.56,96.04,140.00,9.0,30.07,0.25,3.0,M,-FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 16:18,0.56,-0.56,92.25,140.00,7.0,30.08,0.25,5.0,M,BR,ATL,GA_ASOS
ATL,2025-01-10 16:43,0.56,-0.56,92.25,130.00,6.0,30.06,0.25,6.0,M,BR,ATL,GA_ASOS
ATL,2025-01-10 16:52,0.56,-0.56,92.25,100.00,6.0,30.05,0.25,6.0,M,BR,ATL,GA_ASOS
ATL,2025-01-10 17:06,0.56,-1.11,88.58,100.00,8.0,30.02,0.00,6.0,M,BR,ATL,GA_ASOS
ATL,2025-01-10 17:52,0.56,-1.67,85.04,100.00,7.0,30.01,T,8.0,M,-RA,ATL,GA_ASOS
ATL,2025-01-10 18:52,0.56,-1.67,85.04,110.00,8.0,29.92,T,8.0,M,-RA,ATL,GA_ASOS
ATL,2025-01-10 19:52,0.56,-2.22,81.63,110.00,9.0,29.9,0.25,7.0,M,-RA,ATL,GA_ASOS
ATL,2025-01-10 20:20,0.00,-2.22,84.98,120.00,13.0,29.89,0.51,4.0,18.00,-FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 20:42,0.00,-2.22,84.98,110.00,9.0,29.88,0.76,6.0,M,-FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 20:52,0.00,-2.22,84.98,120.00,9.0,29.9,0.76,7.0,M,-FZRA,ATL,GA_ASOS
ATL,2025-01-10 21:24,0.00,-1.67,88.53,110.00,8.0,29.89,1.02,2.5,M,FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 21:52,0.00,-1.67,88.53,120.00,13.0,29.86,2.54,3.0,M,FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 21:58,0.00,-1.67,88.53,130.00,9.0,29.86,0.25,3.0,18.00,-FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 22:19,0.00,-1.67,88.53,120.00,12.0,29.82,1.52,2.5,25.00,FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 22:41,0.00,-1.67,88.53,130.00,17.0,29.75,2.29,3.0,30.00,-FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 22:49,0.00,-2.00,86.39,130.00,16.0,29.75,2.29,4.0,33.00,-FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 22:52,0.00,-1.67,88.53,130.00,17.0,29.75,2.29,4.0,33.00,-FZRA BR,ATL,GA_ASOS
ATL,2025-01-10 23:50,1.00,-1.00,86.49,120.00,8.0,29.78,0.25,9.0,15.00,-RA,ATL,GA_ASOS
ATL,2025-01-10 23:52,0.56,-1.11,88.58,130.00,10.0,29.77,0.25,10.0,15.00,-RA,ATL,GA_ASOS
ATL,2025-01-11 00:35,0.56,-1.11,88.58,320.00,4.0,29.79,T,10.0,M,-RA,ATL,GA_ASOS
ATL,2025-01-11 00:52,0.56,-0.56,92.25,310.00,7.0,29.82,0.25,4.0,M,-RA BR,ATL,GA_ASOS
ATL,2025-01-11 01:52,0.56,-0.56,92.25,10.00,6.0,29.79,1.52,3.0,M,-RA BR,ATL,GA_ASOS
ATL,2025-01-11 02:52,1.11,-0.56,88.63,360.00,5.0,29.81,0.25,3.0,M,-DZ BR,ATL,GA_ASOS
ATL,2025-01-11 03:21,0.56,0.00,96.06,340.00,6.0,29.79,T,2.0,M,-DZ BR,ATL,GA_ASOS
ATL,2025-01-11 03:39,0.56,-0.56,92.25,340.00,3.0,29.8,T,3.0,M,-DZ BR,ATL,GA_ASOS
ATL,2025-01-11 03:52,0.56,0.00,96.06,330.00,6.0,29.79,0.25,3.0,M,-DZ BR,ATL,GA_ASOS
ATL,2025-01-11 04:52,0.56,0.00,96.06,310.00,4.0,29.78,T,3.0,M,BR,ATL,GA_ASOS
ATL,2025-01-11 05:52,0.56,-0.56,92.25,290.00,6.0,29.77,0.00,3.0,M,BR,ATL,GA_ASOS
ATL,2025-01-11 06:52,0.56,-0.56,92.25,280.00,8.0,29.78,0.00,3.0,M,BR,ATL,GA_ASOS
ATL,2025-01-11 07:19,1.11,0.00,92.29,280.00,9.0,29.77,0.00,6.0,M,BR,ATL,GA_ASOS
ATL,2025-01-11 07:52,1.11,-0.56,88.63,290.00,13.0,29.78,0.00,8.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 08:10,1.11,-0.56,88.63,300.00,12.0,29.79,0.00,10.0,21.00,M,ATL,GA_ASOS
ATL,2025-01-11 08:25,1.11,-0.56,88.63,280.00,10.0,29.79,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 08:52,1.11,-0.56,88.63,300.00,8.0,29.78,0.00,10.0,16.00,M,ATL,GA_ASOS
ATL,2025-01-11 09:16,1.11,-0.56,88.63,290.00,12.0,29.8,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 09:47,1.00,-1.00,86.49,290.00,12.0,29.81,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 09:52,1.11,-0.56,88.63,290.00,9.0,29.79,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 10:52,1.11,-1.11,85.11,280.00,9.0,29.82,0.00,10.0,20.00,M,ATL,GA_ASOS
ATL,2025-01-11 11:19,0.56,-1.11,88.58,280.00,9.0,29.84,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 11:52,0.56,-1.11,88.58,290.00,13.0,29.86,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 12:52,0.56,-1.67,85.04,290.00,12.0,29.88,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 13:52,0.56,-1.67,85.04,300.00,10.0,29.91,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 14:52,0.56,-2.22,81.63,300.00,11.0,29.95,0.00,10.0,20.00,M,ATL,GA_ASOS
ATL,2025-01-11 15:52,0.56,-2.22,81.63,300.00,11.0,29.97,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 16:52,1.11,-2.22,78.43,290.00,9.0,29.97,0.00,10.0,18.00,M,ATL,GA_ASOS
ATL,2025-01-11 17:52,1.11,-2.22,78.43,300.00,12.0,29.95,0.00,10.0,20.00,M,ATL,GA_ASOS
ATL,2025-01-11 18:52,1.11,-2.22,78.43,300.00,12.0,29.95,0.00,10.0,20.00,M,ATL,GA_ASOS
ATL,2025-01-11 19:52,1.11,-2.78,75.26,300.00,12.0,29.96,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 20:52,1.11,-3.33,72.22,310.00,10.0,29.98,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 21:52,0.56,-2.78,78.34,300.00,10.0,29.99,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 22:52,0.56,-3.33,75.17,290.00,9.0,30.0,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-11 23:52,0.00,-3.33,78.25,310.00,8.0,30.0,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 00:52,0.00,-3.33,78.25,280.00,5.0,30.02,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 01:52,-0.56,-3.89,78.16,300.00,7.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 02:52,-1.11,-3.89,81.40,310.00,7.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 03:52,-1.67,-4.44,81.32,300.00,4.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 04:52,-2.22,-4.44,84.72,260.00,3.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 05:52,-2.22,-4.44,84.72,270.00,4.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 06:52,-2.78,-5.00,84.66,290.00,4.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 07:52,-3.89,-5.56,88.18,300.00,6.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 08:52,-2.22,-5.00,81.25,350.00,8.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 09:52,-3.33,-5.56,84.59,290.00,4.0,30.04,0.00,9.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 10:52,-3.89,-6.11,84.53,310.00,3.0,30.05,0.00,9.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 11:52,-4.44,-6.11,88.13,300.00,5.0,30.07,0.00,9.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 12:52,-4.44,-6.67,84.46,320.00,4.0,30.08,0.00,9.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 13:52,-1.67,-3.89,84.79,320.00,6.0,30.12,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 14:52,0.00,-3.33,78.25,300.00,4.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 15:52,1.67,-2.78,72.32,320.00,3.0,30.16,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 16:52,3.33,-1.11,72.64,260.00,4.0,30.16,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 17:52,4.44,-1.11,67.18,290.00,3.0,30.12,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 18:52,5.56,-1.11,62.18,310.00,4.0,30.1,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 19:52,6.67,-1.67,55.29,260.00,3.0,30.1,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 20:52,6.11,-2.22,55.14,0.00,0.0,30.09,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 21:52,7.22,-2.22,51.08,0.00,0.0,30.1,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 22:52,5.56,-1.11,62.18,190.00,3.0,30.12,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-12 23:52,5.00,-1.11,64.63,0.00,0.0,30.13,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 00:52,3.33,-0.56,75.65,140.00,3.0,30.13,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 01:52,3.33,-2.22,66.94,0.00,0.0,30.13,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 02:52,2.78,-1.67,72.54,130.00,3.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 03:52,3.33,-1.67,69.74,0.00,0.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 04:52,3.89,-1.67,67.06,0.00,0.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 05:52,3.33,-1.11,72.64,0.00,0.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 06:52,3.33,-0.56,75.65,0.00,0.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 07:52,3.33,-0.56,75.65,0.00,0.0,30.13,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 08:52,3.33,0.00,78.77,0.00,0.0,30.13,T,10.0,M,-RA,ATL,GA_ASOS
ATL,2025-01-13 09:52,3.33,1.11,85.35,190.00,3.0,30.15,0.25,8.0,M,-RA,ATL,GA_ASOS
ATL,2025-01-13 10:52,3.33,0.00,78.77,0.00,0.0,30.15,T,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 11:52,3.33,-0.56,75.65,210.00,3.0,30.15,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 12:52,3.33,0.56,82.00,280.00,4.0,30.17,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 13:52,4.44,0.56,75.84,290.00,5.0,30.2,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 14:52,5.00,1.11,75.94,280.00,6.0,30.21,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 15:52,6.67,1.11,67.66,300.00,5.0,30.22,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 16:52,10.56,0.56,49.96,320.00,9.0,30.2,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 17:52,11.67,-0.56,42.81,340.00,9.0,30.16,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 18:52,12.22,-0.56,41.27,330.00,7.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 19:52,12.78,0.00,41.44,350.00,8.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 20:52,12.22,0.56,44.74,320.00,8.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 21:52,12.22,0.56,44.74,330.00,9.0,30.15,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 22:52,10.00,0.00,49.81,300.00,7.0,30.16,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-13 23:52,8.89,0.56,55.87,310.00,10.0,30.18,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 00:52,7.78,0.56,60.25,300.00,8.0,30.19,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 01:52,7.22,0.56,62.58,310.00,9.0,30.2,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 02:52,6.11,0.00,64.88,320.00,10.0,30.21,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 03:52,5.56,-0.56,64.75,320.00,8.0,30.22,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 04:52,4.44,-1.11,67.18,330.00,9.0,30.22,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 05:52,3.33,-1.67,69.74,320.00,9.0,30.23,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 06:52,2.22,-2.22,72.43,310.00,6.0,30.25,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 07:52,1.67,-2.78,72.32,330.00,9.0,30.25,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 08:52,1.11,-3.33,72.22,330.00,10.0,30.26,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 09:52,0.56,-4.44,69.16,330.00,8.0,30.27,0.00,10.0,17.00,M,ATL,GA_ASOS
ATL,2025-01-14 10:52,-0.56,-5.56,68.92,330.00,9.0,30.29,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 11:52,-0.56,-6.67,63.32,320.00,11.0,30.3,0.00,10.0,20.00,M,ATL,GA_ASOS
ATL,2025-01-14 12:52,-1.11,-7.22,63.18,320.00,10.0,30.33,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 13:52,0.00,-7.78,55.82,330.00,11.0,30.35,0.00,10.0,16.00,M,ATL,GA_ASOS
ATL,2025-01-14 14:52,1.67,-8.89,45.40,320.00,13.0,30.36,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 15:52,4.44,-10.00,34.18,320.00,9.0,30.38,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 16:52,6.11,-11.11,27.87,300.00,9.0,30.37,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 17:52,8.33,-10.00,26.15,310.00,8.0,30.35,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 18:52,10.00,-9.44,24.41,330.00,7.0,30.32,0.00,10.0,15.00,M,ATL,GA_ASOS
ATL,2025-01-14 19:52,10.00,-8.89,25.50,290.00,10.0,30.32,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 20:52,10.56,-7.22,27.96,280.00,8.0,30.32,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 21:52,9.44,-7.78,28.86,320.00,6.0,30.33,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 22:52,7.22,-7.78,33.55,290.00,4.0,30.33,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-14 23:52,6.11,-7.22,37.81,290.00,5.0,30.33,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 00:52,5.00,-6.67,42.62,300.00,6.0,30.35,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 01:52,4.44,-6.67,44.30,280.00,5.0,30.36,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 02:52,3.89,-6.67,46.06,290.00,7.0,30.36,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 03:52,3.89,-6.11,48.06,280.00,7.0,30.37,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 04:52,3.33,-6.11,49.98,280.00,6.0,30.38,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 05:52,2.78,-6.11,51.99,280.00,6.0,30.38,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 06:52,2.78,-5.56,54.23,270.00,6.0,30.37,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 07:52,2.22,-5.56,56.42,290.00,6.0,30.37,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 08:52,1.67,-5.56,58.70,300.00,7.0,30.37,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 09:52,1.67,-5.56,58.70,300.00,7.0,30.36,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 10:52,1.11,-5.00,63.72,320.00,7.0,30.37,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 11:52,1.11,-5.00,63.72,330.00,9.0,30.38,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 12:52,1.11,-5.00,63.72,330.00,11.0,30.4,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 13:52,2.78,-5.00,56.57,330.00,11.0,30.42,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 14:52,4.44,-5.56,48.22,320.00,13.0,30.44,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 15:52,6.11,-5.56,42.95,330.00,10.0,30.46,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 16:52,7.78,-5.56,38.31,290.00,9.0,30.44,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 17:52,9.44,-4.44,37.22,310.00,11.0,30.4,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 18:52,10.00,-5.00,34.39,310.00,11.0,30.36,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 19:52,10.56,-5.56,31.77,290.00,13.0,30.35,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 20:52,11.11,-6.67,28.13,320.00,10.0,30.34,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 21:52,10.00,-6.67,30.29,320.00,8.0,30.34,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 22:52,8.33,-6.11,35.36,330.00,5.0,30.34,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-15 23:52,7.22,-6.11,38.14,330.00,4.0,30.35,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 00:52,6.11,-5.00,44.80,330.00,4.0,30.34,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 01:52,5.00,-5.56,46.39,290.00,4.0,30.34,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 02:52,5.00,-5.56,46.39,300.00,5.0,30.34,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 03:52,5.00,-5.00,48.39,290.00,4.0,30.34,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 04:52,3.33,-4.44,56.71,300.00,6.0,30.33,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 05:52,2.78,-4.44,58.99,300.00,5.0,30.3,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 06:52,1.67,-3.89,66.57,260.00,3.0,30.28,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 07:52,1.67,-3.33,69.39,230.00,3.0,30.28,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 08:52,1.11,-3.89,69.28,230.00,4.0,30.27,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 09:52,1.11,-3.33,72.22,240.00,3.0,30.25,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 10:52,1.11,-3.33,72.22,230.00,3.0,30.24,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 11:52,1.11,-3.33,72.22,230.00,4.0,30.24,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 12:52,1.11,-3.33,72.22,230.00,4.0,30.23,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-01-16 13:52,3.33,-2.78,64.24,230.00,6.0,30.23,0.00,10.0,M,M,ATL,GA_ASOS
